,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Coventry, England, United Kingdom",1980-01-01,0.9,-3.8,-2.3,-2.1,-8.5,-4.3,-4,88.1,0,0,0,,,,,12.9,320.3,1015.1,55.7,8.6,,,,,1980-01-01T08:16:29,1980-01-01T16:02:17,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
1,"Coventry, England, United Kingdom",1980-01-02,1,-5.7,-3,-2.4,-10.6,-6.6,-5.8,81.6,0,0,0,,,,,16.2,296.6,1025.4,32.7,7.5,,,,,1980-01-02T08:16:23,1980-01-02T16:03:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
2,"Coventry, England, United Kingdom",1980-01-03,8.9,-2.9,2.9,6.2,-6.6,-0.9,2.1,94.4,1.522,100,4.17,rain,,,,22.7,183.7,1014.7,99.4,6.1,,,,,1980-01-03T08:16:13,1980-01-03T16:04:28,0.54,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
3,"Coventry, England, United Kingdom",1980-01-04,10,3,6.8,10,-1.7,3.7,4.6,86.2,1.069,100,8.33,rain,,,,29.7,225,1002.8,55.8,18.2,,,,,1980-01-04T08:16:00,1980-01-04T16:05:38,0.57,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
4,"Coventry, England, United Kingdom",1980-01-05,7.7,2.1,5,4,-2.3,1,2.5,84.3,0.087,100,4.17,rain,,,,30.3,248.9,1005.3,66.8,20.4,,,,,1980-01-05T08:15:43,1980-01-05T16:06:50,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
5,"Coventry, England, United Kingdom",1980-01-06,7.3,4.1,5.7,3.9,-0.3,1.9,2.6,80.7,0,0,0,,,,,25.2,274.5,1010.5,73.5,26.2,,,,,1980-01-06T08:15:22,1980-01-06T16:08:05,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
6,"Coventry, England, United Kingdom",1980-01-07,5.1,3,4.1,3.1,-0.7,1.3,2.1,87,0,0,0,,,,,19,24,1018.9,84.3,11.4,,,,,1980-01-07T08:14:59,1980-01-07T16:09:23,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03418599999,03354099999,03534099999,03649099999"
7,"Coventry, England, United Kingdom",1980-01-08,4.1,0,2.8,1.6,-3.4,0,1.3,90.1,0,0,0,,,,,16,79.7,1023.2,82,5.8,,,,,1980-01-08T08:14:32,1980-01-08T16:10:43,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
8,"Coventry, England, United Kingdom",1980-01-09,3.1,0.1,1.5,0.2,-4.1,-2.1,0.2,91.4,0,0,0,,,,,18.1,108.2,1020.5,96.1,2.9,,,,,1980-01-09T08:14:01,1980-01-09T16:12:05,0.73,Overcast,Cloudy skies throughout the day.,cloudy,"03529099999,03462099999,03354099999,03534099999,03649099999"
9,"Coventry, England, United Kingdom",1980-01-10,3,-2.8,0.3,2.1,-2.8,-0.6,-0.5,94.6,0,0,0,,,,,10.9,4.6,1031.1,58.3,2,,,,,1980-01-10T08:13:28,1980-01-10T16:13:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
10,"Coventry, England, United Kingdom",1980-01-11,-0.7,-3.5,-1.8,-0.8,-5,-2.6,-2.2,97.6,0,0,0,,,,,8,155.9,1039.8,74.3,0.6,,,,,1980-01-11T08:12:51,1980-01-11T16:14:56,0.79,Partially cloudy,Partly cloudy throughout the day.,fog,"03529099999,03462099999,03354099999,03534099999,03649099999"
11,"Coventry, England, United Kingdom",1980-01-12,2,-1.2,-0.2,2,-2.5,-0.6,-1.3,92.1,0,0,0,,,,,8.5,48,1044.3,85.6,3.5,,,,,1980-01-12T08:12:10,1980-01-12T16:16:25,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
12,"Coventry, England, United Kingdom",1980-01-13,2,-6.5,-3.1,2,-9.5,-3.7,-4.6,90.1,0,0,0,,,,,11,37.2,1037.7,6.1,4.5,,,,,1980-01-13T08:11:27,1980-01-13T16:17:55,0.86,Clear,Clear conditions throughout the day.,clear-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
13,"Coventry, England, United Kingdom",1980-01-14,0.8,-7.9,-3.1,0,-12.2,-6.2,-3.8,94.9,0.1,100,4.17,snow,,5.7,,16.5,211.9,1019.5,69.9,2.5,,,,,1980-01-14T08:10:40,1980-01-14T16:19:28,0.89,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
14,"Coventry, England, United Kingdom",1980-01-15,3,0.8,1.8,-0.8,-4,-2.4,0.3,90.1,0.948,100,4.17,"rain,snow",,3.2,,19.7,17.8,1017.9,79.7,7.2,,,,,1980-01-15T08:09:51,1980-01-15T16:21:02,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
15,"Coventry, England, United Kingdom",1980-01-16,3.9,0.2,1.7,0,-4,-2,0.2,89.4,0.087,100,4.17,rain,,4.9,,18.4,13.6,1022.6,65.7,5.8,,,,,1980-01-16T08:08:58,1980-01-16T16:22:39,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
16,"Coventry, England, United Kingdom",1980-01-17,2.2,-0.1,1.3,-1,-3.3,-2.1,0.3,93.3,0,0,0,,,4,,13.9,27,1021.1,88.3,3.8,,,,,1980-01-17T08:08:03,1980-01-17T16:24:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
17,"Coventry, England, United Kingdom",1980-01-18,-0.7,-2.7,-1.5,-1,-5.6,-3.2,-3.1,89.3,0,0,0,,,2.3,,11.5,143.2,1012.2,84.2,4.6,,,,,1980-01-18T08:07:04,1980-01-18T16:25:55,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
18,"Coventry, England, United Kingdom",1980-01-19,2.9,-1.7,0.7,-2.1,-5.8,-4,-1.3,86.7,0,0,0,,,2,,26.5,144.1,1003.8,96,3.8,,,,,1980-01-19T08:06:03,1980-01-19T16:27:36,0.06,Overcast,Cloudy skies throughout the day.,cloudy,"03529099999,03462099999,03354099999,03534099999,03649099999"
19,"Coventry, England, United Kingdom",1980-01-20,3.9,0,2,0.6,-4.4,-1.8,0.9,92.3,0,0,0,,,2,,22.9,173.6,1003.3,53.2,8,,,,,1980-01-20T08:04:59,1980-01-20T16:29:18,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
20,"Coventry, England, United Kingdom",1980-01-21,7.1,1.2,4.4,2.2,-5.8,-1.1,2.3,86.5,2.4,100,4.17,rain,,1,,43.8,169.3,982.9,92.9,14.4,,,,,1980-01-21T08:03:52,1980-01-21T16:31:02,0.13,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
21,"Coventry, England, United Kingdom",1980-01-22,6.2,3,4.5,1.6,-2.9,-0.6,0.7,76.7,0.387,100,8.33,rain,,,,40.2,229.2,985.7,72.7,27.7,,,,,1980-01-22T08:02:42,1980-01-22T16:32:46,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
22,"Coventry, England, United Kingdom",1980-01-23,5.2,2.2,3.9,1.4,-3.4,-0.6,2,87.2,0,0,0,,,,,29.6,213,991.5,69.3,21,,,,,1980-01-23T08:01:30,1980-01-23T16:34:32,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
23,"Coventry, England, United Kingdom",1980-01-24,7.1,1.1,3.5,3.7,-2.1,0.2,0.9,84.1,0,0,0,,,,,21,243.6,1002.6,32.5,15,,,,,1980-01-24T08:00:15,1980-01-24T16:36:18,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
24,"Coventry, England, United Kingdom",1980-01-25,7,0.2,2.7,4.4,-3.3,0.3,0.8,87.9,0,0,0,,,,,20,282.2,1018.1,44.3,10.9,,,,,1980-01-25T07:58:57,1980-01-25T16:38:06,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
25,"Coventry, England, United Kingdom",1980-01-26,4.7,-3.4,0.9,4,-3.4,-0.1,-0.7,90.1,0,0,0,,,,,12.1,27.9,1028.4,42.3,5.3,,,,,1980-01-26T07:57:38,1980-01-26T16:39:54,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
26,"Coventry, England, United Kingdom",1980-01-27,2.5,-4.5,-1.7,1.7,-4.5,-2.7,-2.9,91.5,0,0,0,,,,,11.9,150.9,1030.8,63.3,2.6,,,,,1980-01-27T07:56:15,1980-01-27T16:41:44,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
27,"Coventry, England, United Kingdom",1980-01-28,5.1,0.9,3.5,5,-3.2,0.4,1.2,85.2,1.668,100,4.17,rain,,,,24.4,195.8,1020.9,97.3,11,,,,,1980-01-28T07:54:51,1980-01-28T16:43:33,0.37,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
28,"Coventry, England, United Kingdom",1980-01-29,8.1,1.8,4.7,5.4,0.1,2.9,2.9,88.5,0,0,0,,,,,29.4,185.9,1013.7,95.8,6.5,,,,,1980-01-29T07:53:24,1980-01-29T16:45:24,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"03529099999,03462099999,03354099999,03534099999,03649099999"
29,"Coventry, England, United Kingdom",1980-01-30,9.2,4.5,7.3,6,2.1,4.2,4.1,81.1,0.552,100,4.17,rain,,,,39,224,1001.7,75.9,18.7,,,,,1980-01-30T07:51:54,1980-01-30T16:47:15,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
30,"Coventry, England, United Kingdom",1980-01-31,7.8,0.1,4.7,5,-4.8,0.5,2.7,87.5,1.175,100,4.17,rain,,,,34.4,15,985.5,85.4,13.7,,,,,1980-01-31T07:50:23,1980-01-31T16:49:07,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
31,"Coventry, England, United Kingdom",1980-02-01,3.1,-3.3,0.1,2.1,-7,-2.4,-3.6,76.9,0,0,0,,,,,21.1,253.8,1009.3,65,12.6,,,,,1980-02-01T07:48:50,1980-02-01T16:50:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,03462099999,03354099999,03534099999,03649099999"
32,"Coventry, England, United Kingdom",1980-02-02,8.8,1.1,5,5.8,-3.9,1.6,3.4,89.6,0.088,100,4.17,"rain,snow",,3.3,,25.5,234.2,999.8,91.2,11.9,,,,,1980-02-02T07:47:14,1980-02-02T16:52:52,0.55,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
33,"Coventry, England, United Kingdom",1980-02-03,6,2.7,5,5.2,-1.8,2.4,3.3,89.2,0.8,100,8.33,rain,,0,,24.9,228.3,1001.6,89.5,12.9,,,,,1980-02-03T07:45:36,1980-02-03T16:54:45,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
34,"Coventry, England, United Kingdom",1980-02-04,7.9,1.1,3.3,4.8,-3.3,0.7,2.3,93.1,0.835,100,8.33,rain,,,,29.7,171.9,1001.7,90.9,7.6,,,,,1980-02-04T07:43:57,1980-02-04T16:56:38,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
35,"Coventry, England, United Kingdom",1980-02-05,9.9,7.1,8.3,7.5,3.7,5.1,6.2,86.8,1.985,100,8.33,rain,,,,27.4,237.2,994.4,91.8,15.9,,,,,1980-02-05T07:42:15,1980-02-05T16:58:32,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03529099999,03462099999,03354099999,03534099999,03649099999"
