,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Coventry, England, United Kingdom",1991-01-01,10.6,0.8,5.3,10.6,-2.9,1.8,3.3,87.3,0.291,100,4.17,rain,,,,39.3,204,1006.2,69.1,20.7,,,,,1991-01-01T08:16:27,1991-01-01T16:02:36,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03529099999,03647099999,03418599999,03354099999,03534099999,03649099999,03544099999"
1,"Coventry, England, United Kingdom",1991-01-02,12.2,5.7,9.3,12.2,2,7,4.9,74.8,2.239,100,8.33,rain,,,,41.8,238.6,993.9,69.8,22.3,,,,,1991-01-02T08:16:19,1991-01-02T16:03:41,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,03647099999,03418599999,03354099999,03534099999,03649099999,03544099999"
2,"Coventry, England, United Kingdom",1991-01-03,7.5,2.7,4.8,4.2,-0.5,1.3,1.9,81.3,0.482,100,8.33,rain,,,,22.4,217.2,1000.8,32.5,32.3,,,,,1991-01-03T08:16:08,1991-01-03T16:04:49,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,03647099999,03418599999,03354099999,03534099999,03649099999,03544099999"
3,"Coventry, England, United Kingdom",1991-01-04,5.9,1.9,3,2,-2.5,-1.2,0.4,82.8,0.303,100,8.33,rain,,,,24.1,223.5,1003.1,31.1,22.7,,,,,1991-01-04T08:15:54,1991-01-04T16:05:59,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,03647099999,03418599999,03354099999,03534099999,03649099999,03544099999"
4,"Coventry, England, United Kingdom",1991-01-05,8.2,2,5.1,3.6,-2.6,0.1,0.5,73,3.09,100,4.17,rain,,,,45.3,221.5,993,65.1,17.4,,,,,1991-01-05T08:15:36,1991-01-05T16:07:13,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03529099999,03647099999,03418599999,03354099999,03534099999,03649099999,03544099999"
5,"Coventry, England, United Kingdom",1991-01-06,6.2,0.8,4.1,1.6,-2,-0.4,-1.7,67.7,0.021,100,4.17,rain,,1,,53.2,246.3,996,68,19.1,,,,,1991-01-06T08:15:14,1991-01-06T16:08:29,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03529099999,03647099999,03354099999,03534099999,03649099999,03544099999"
6,"Coventry, England, United Kingdom",1991-01-07,6.7,1.4,4,2.8,-2,0,0.5,78.5,0.022,100,8.33,"rain,snow",,0.8,,30.8,214.7,994.7,43.7,19.7,,,,,1991-01-07T08:14:49,1991-01-07T16:09:47,0.75,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,rain,"03529099999,03462099999,03647099999,03354099999,03534099999,03649099999,03544099999"
7,"Coventry, England, United Kingdom",1991-01-08,10.3,1.5,4.4,10.3,-2.2,0.3,1.7,83.3,0.46,100,4.17,rain,,1,,56.6,209.9,992.2,65.1,17.8,,,,,1991-01-08T08:14:21,1991-01-08T16:11:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03529099999,03647099999,03354099999,03534099999,03649099999,03544099999"
8,"Coventry, England, United Kingdom",1991-01-09,10,2,5.4,10,-2.5,1.5,2.7,83.2,4.666,100,8.33,rain,,,,41.7,206.3,992.6,78.3,21.2,,,,,1991-01-09T08:13:49,1991-01-09T16:12:31,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,03647099999,03354099999,03534099999,03649099999,03560099999,03544099999"
9,"Coventry, England, United Kingdom",1991-01-10,8,4,5.9,4.3,-0.3,1.7,1.8,75.2,9.691,100,8.33,rain,,,,38.1,224.3,995.1,49.6,31,,,,,1991-01-10T08:13:15,1991-01-10T16:13:56,0.82,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"03529099999,03647099999,03418599999,03354099999,03534099999,03649099999,03560099999,03544099999"
10,"Coventry, England, United Kingdom",1991-01-11,5.3,2.9,3.9,3.5,-1.5,0.5,1.4,83.9,3.805,100,8.33,rain,,,,23,226.5,1007.7,59.7,23.8,,,,,1991-01-11T08:12:37,1991-01-11T16:15:23,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,03647099999,03354099999,03534099999,03560099999,03544099999"
11,"Coventry, England, United Kingdom",1991-01-12,3.8,-1.6,1.3,1.7,-4.3,-0.7,-0.3,89.3,0.284,100,4.17,rain,,,,16.3,313.3,1022.9,34.7,14.2,,,,,1991-01-12T08:11:55,1991-01-12T16:16:53,0.89,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"03529099999,03647099999,03354099999,03534099999,03649099999,03560099999,03544099999"
