,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
15,"Coventry, England, United Kingdom",2017-01-16,8.1,4.5,6.6,6.7,1.7,5.1,6.6,99.8,3.762,100,8.33,rain,0,0,21.6,11.7,79.6,1027.1,96.1,2.8,3.3,0.1,0,,2017-01-16T08:07:55,2017-01-16T16:24:14,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
16,"Coventry, England, United Kingdom",2017-01-17,4.8,3.6,4.1,3.7,1.3,2.1,3.5,96.3,0.747,100,4.17,rain,0,0,24.5,12.3,172.7,1034.8,95.5,7,8,0.7,0,,2017-01-17T08:06:56,2017-01-17T16:25:54,0.66,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
17,"Coventry, England, United Kingdom",2017-01-18,5,3.3,4.1,4.7,1.2,3,3.6,97.1,0.268,100,12.5,rain,0,0,18.7,9.2,188.4,1037.8,95.6,3.3,8.2,0.6,0,,2017-01-18T08:05:55,2017-01-18T16:27:34,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
18,"Coventry, England, United Kingdom",2017-01-19,6.5,3.5,5.2,6.4,3.5,4.9,5,98.5,0.193,100,12.5,rain,0,0,14.8,7.1,75.9,1037.3,92.2,4.6,25.2,2.2,1,,2017-01-19T08:04:51,2017-01-19T16:29:16,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
19,"Coventry, England, United Kingdom",2017-01-20,5.9,-0.9,1.8,3.6,-2.3,0.5,0.1,89.6,0.013,100,4.17,rain,0,0,24.1,11.6,67.8,1034.3,8,13,55.8,4.8,3,,2017-01-20T08:03:44,2017-01-20T16:31:00,0.76,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
20,"Coventry, England, United Kingdom",2017-01-21,3.3,-1.5,0.9,0.2,-4,-1.4,0.3,96,0.187,100,4.17,rain,0,0,33.5,13.7,79.3,1028.2,50.8,10.3,32.5,2.9,2,,2017-01-21T08:02:34,2017-01-21T16:32:44,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
21,"Coventry, England, United Kingdom",2017-01-22,3.3,-2.8,0.3,2,-5.4,-1.5,-0.6,93.7,0.005,100,4.17,rain,0,0,25.2,12.3,165.2,1026.1,54.8,6.1,42.9,3.6,2,,2017-01-22T08:01:22,2017-01-22T16:34:30,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
22,"Coventry, England, United Kingdom",2017-01-23,6,1.2,3.5,5.9,1,3.1,2.8,95.5,0.005,100,4.17,rain,0,0,15.5,6.8,200.1,1027.3,75.2,4.6,34.2,3,2,,2017-01-23T08:00:07,2017-01-23T16:36:17,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
23,"Coventry, England, United Kingdom",2017-01-24,7.8,-0.2,2.9,6.1,-2.5,1,2.1,94.3,0.116,100,4.17,rain,0,0,25.2,10.4,191.3,1026.8,29.1,7.5,55.3,4.7,3,,2017-01-24T07:58:49,2017-01-24T16:38:04,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
24,"Coventry, England, United Kingdom",2017-01-25,3.5,-0.4,1.4,0.2,-3.6,-1.6,1.2,98.6,0.276,100,12.5,"rain,snow",0,0,33.5,15.4,163.8,1026.1,74.8,4.2,49.4,4.2,2,,2017-01-25T07:57:29,2017-01-25T16:39:53,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
25,"Coventry, England, United Kingdom",2017-01-26,1.8,-2.4,-0.7,-1.7,-7.3,-5.5,-1.6,93.7,0,0,0,,0,0,40.7,18.7,143.9,1018.7,88.5,5.6,31,2.7,1,,2017-01-26T07:56:07,2017-01-26T16:41:42,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
26,"Coventry, England, United Kingdom",2017-01-27,5.3,-4.2,0.6,2.4,-7.3,-2.3,-0.1,95.2,0.354,100,4.17,rain,0,0,34.6,19.1,134.2,1009.7,52.6,4.3,60.9,5.2,3,,2017-01-27T07:54:42,2017-01-27T16:43:32,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
27,"Coventry, England, United Kingdom",2017-01-28,7.4,3.1,5.1,4.8,0.5,2.7,3.9,91.8,2.754,100,8.33,rain,0,0,38.9,15.3,190.5,1008,70.6,19.4,37.2,3.3,2,,2017-01-28T07:53:15,2017-01-28T16:45:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
28,"Coventry, England, United Kingdom",2017-01-29,6.9,1,4.1,6.5,-1.4,1.8,3.9,98.9,4.881,100,12.5,rain,0,0,32.4,12.6,164.8,1010.2,70.5,9.2,16.1,1.3,1,,2017-01-29T07:51:46,2017-01-29T16:47:14,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
29,"Coventry, England, United Kingdom",2017-01-30,6.2,5,5.6,6.1,1.1,3.6,5.4,97.9,1.561,100,4.17,rain,0,0,36.4,20.1,107.1,1010.6,94,5.6,23.1,2,1,,2017-01-30T07:50:15,2017-01-30T16:49:06,0.09,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
30,"Coventry, England, United Kingdom",2017-01-31,9.7,4.9,6.7,7.7,0.7,3.4,6.6,99.4,2.013,100,8.33,rain,0,0,46.4,22.8,143.1,1010.5,99,4.3,7.6,0.5,0,,2017-01-31T07:48:41,2017-01-31T16:50:58,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
31,"Coventry, England, United Kingdom",2017-02-01,10.9,7.9,9,10.9,6.1,7.7,8.4,96.1,6.658,100,12.5,rain,0,0,46.8,21.9,172,1004.4,77.2,15.5,24.7,2.2,1,,2017-02-01T07:47:06,2017-02-01T16:52:50,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
32,"Coventry, England, United Kingdom",2017-02-02,11,9.2,10.2,11,5.9,9.3,8.5,89,1.64,100,12.5,rain,0,0,56,29.2,167.8,993.1,83.1,17.6,18.7,1.7,1,,2017-02-02T07:45:28,2017-02-02T16:54:43,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
33,"Coventry, England, United Kingdom",2017-02-03,9.1,3.7,7.1,6.2,-0.7,3.8,5.1,87.3,0.404,100,8.33,rain,0,0,54.4,29.6,161.2,992,59.2,16.9,48.9,4.1,2,,2017-02-03T07:43:49,2017-02-03T16:56:37,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
34,"Coventry, England, United Kingdom",2017-02-04,8,0.9,3.5,6.1,-1.6,1.1,1.7,88.5,1.434,100,8.33,rain,0,0,55.1,15.2,186.8,995.8,39.7,25,71.2,6.1,3,,2017-02-04T07:42:07,2017-02-04T16:58:30,0.25,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
35,"Coventry, England, United Kingdom",2017-02-05,4.9,-0.1,2.8,3.1,-1.9,1.4,2.1,95.4,0.026,100,8.33,rain,0,0.2,31.7,13,326.7,1004.3,58.9,12.6,44.1,3.7,2,,2017-02-05T07:40:24,2017-02-05T17:00:24,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
36,"Coventry, England, United Kingdom",2017-02-06,5.3,-2.4,1.6,2.3,-4.5,-1,0.9,95.7,0.218,100,8.33,rain,0,0.1,44.6,21.5,154.8,1016,57.5,8.5,42.8,3.6,2,,2017-02-06T07:38:39,2017-02-06T17:02:18,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
37,"Coventry, England, United Kingdom",2017-02-07,9.3,3.7,6.1,8.2,0.1,4.1,4.3,89.5,3.527,100,8.33,rain,0,0,38.9,15.4,217.9,1013.6,67.5,11.8,73.6,6.3,3,,2017-02-07T07:36:52,2017-02-07T17:04:12,0.37,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
38,"Coventry, England, United Kingdom",2017-02-08,4.9,1.9,3.1,3.7,-0.8,0.9,2,92.6,0.568,100,12.5,rain,0,0,26.6,14,33.6,1026.7,83.8,8,42.1,3.6,2,,2017-02-08T07:35:04,2017-02-08T17:06:06,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
39,"Coventry, England, United Kingdom",2017-02-09,1.9,0.6,1.3,-0.3,-2.9,-1.9,-1.2,83.7,0,0,0,,0,0,38.9,13.3,85.3,1028.5,90.3,14.2,56.1,4.9,3,,2017-02-09T07:33:14,2017-02-09T17:08:00,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
40,"Coventry, England, United Kingdom",2017-02-10,2.1,0.1,1,-1.5,-3.7,-2.7,-0.4,90.2,0.112,100,4.17,"rain,snow",0,0.1,37.8,17.8,29.9,1025.6,78.7,8.4,56.9,4.8,3,,2017-02-10T07:31:22,2017-02-10T17:09:54,0.48,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
41,"Coventry, England, United Kingdom",2017-02-11,2.1,0,1.1,-1.6,-4.6,-3,0.4,95.1,0.933,100,12.5,"rain,snow",0.4,0.3,41.4,22.7,2.7,1024.5,84.9,6.4,40.4,3.4,2,,2017-02-11T07:29:29,2017-02-11T17:11:48,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
42,"Coventry, England, United Kingdom",2017-02-12,3.2,1.7,2.3,-0.6,-3.3,-2.2,1.7,95.6,1.682,100,12.5,"rain,snow",0,0.1,53.6,22.8,59.1,1024.1,94,6.7,34.3,2.9,1,,2017-02-12T07:27:34,2017-02-12T17:13:42,0.55,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
43,"Coventry, England, United Kingdom",2017-02-13,9.6,2.7,4.6,6.6,-1.8,0.6,2.8,88.3,0.005,100,4.17,rain,0,0,55.4,23.8,76.1,1023,59,5,94.4,8.1,4,,2017-02-13T07:25:38,2017-02-13T17:15:36,0.58,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
44,"Coventry, England, United Kingdom",2017-02-14,8.2,1.2,4.9,6.9,-2.2,2.3,3.4,89.7,0,0,0,,0,0,38.9,15.1,105.3,1023,67.2,6.2,82.6,7,4,,2017-02-14T07:23:40,2017-02-14T17:17:30,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
45,"Coventry, England, United Kingdom",2017-02-15,9.6,6.3,8.1,8.2,5.2,6.5,7.6,97.1,9.303,100,8.33,rain,0,0,37.4,13,178.2,1026,85.7,6.6,47.2,4.1,3,,2017-02-15T07:21:41,2017-02-15T17:19:23,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
46,"Coventry, England, United Kingdom",2017-02-16,10,4.9,7.6,8,2.5,5.7,5.7,88.2,0.751,100,12.5,rain,0,0,41.8,18.2,232.4,1027.7,59.2,19.2,74.6,6.3,3,,2017-02-16T07:19:41,2017-02-16T17:21:17,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
47,"Coventry, England, United Kingdom",2017-02-17,11,5.7,7.9,11,4.4,6.9,6,88.5,0,0,0,,0,0,24.5,9.6,210.1,1026.8,78.7,18,45.2,3.8,2,,2017-02-17T07:17:40,2017-02-17T17:23:10,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
48,"Coventry, England, United Kingdom",2017-02-18,8.1,4.7,6.2,6.5,2.1,4.2,5.7,96.3,0.005,100,4.17,rain,0,0,35.6,14.1,195.5,1023.7,88.1,5.6,66.5,5.7,3,,2017-02-18T07:15:37,2017-02-18T17:25:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
49,"Coventry, England, United Kingdom",2017-02-19,10.9,6.4,9,10.9,4.7,7.8,7.2,89.1,0,0,0,,0,0,33.5,14,228,1020.9,81.9,19.5,41.1,3.4,2,,2017-02-19T07:13:34,2017-02-19T17:26:56,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
50,"Coventry, England, United Kingdom",2017-02-20,14.7,9.5,11.8,14.7,7.8,11.4,9.9,88.3,0,0,0,,0,0,51.5,23.3,254.1,1017.5,76.1,26.1,35.8,3.1,2,,2017-02-20T07:11:29,2017-02-20T17:28:49,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
51,"Coventry, England, United Kingdom",2017-02-21,12.2,9.6,10.8,12.2,9,10.7,9.4,91.4,0.555,100,12.5,rain,0,0,54.5,15.5,234.6,1013.9,73.9,23.8,29.1,2.5,1,,2017-02-21T07:09:23,2017-02-21T17:30:41,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
52,"Coventry, England, United Kingdom",2017-02-22,11.6,9.7,10.9,11.6,8.6,10.9,9.1,88.8,1.797,100,8.33,rain,0,0,53.6,22.9,256.7,1005.5,80,24.3,41.6,3.5,2,,2017-02-22T07:07:16,2017-02-22T17:32:33,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
53,"Coventry, England, United Kingdom",2017-02-23,10.1,3.9,7.8,10.1,-0.6,4.4,4.5,80.3,2.581,100,12.5,rain,0,0,96.8,55.6,265.3,995.3,72.6,28.6,71.6,6.2,3,,2017-02-23T07:05:08,2017-02-23T17:34:25,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
54,"Coventry, England, United Kingdom",2017-02-24,8,2.7,5.1,6.3,-1.3,2.1,0.8,74.6,0.207,100,4.17,rain,0,0,46.4,21.8,284.5,1015,52,26.6,88.1,7.5,3,,2017-02-24T07:02:59,2017-02-24T17:36:16,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
55,"Coventry, England, United Kingdom",2017-02-25,9.6,5.6,7.9,6.6,2.6,4.9,6.1,88.1,0.543,100,8.33,rain,0,0,55.4,23.8,209.5,1009.9,86.5,22.6,23.5,2,1,,2017-02-25T07:00:49,2017-02-25T17:38:08,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
56,"Coventry, England, United Kingdom",2017-02-26,10.2,7.2,8.9,10.2,4.8,6.4,6.8,86.6,0.932,100,8.33,rain,0,0,51.8,26.9,213.5,1002.3,73.5,26.6,55.1,4.7,2,,2017-02-26T06:58:38,2017-02-26T17:39:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
57,"Coventry, England, United Kingdom",2017-02-27,7.9,2.7,5.7,5.4,-0.7,2.8,3.9,88.1,2.912,100,12.5,rain,0,0,63,18.1,206.9,987.3,46.9,23.7,64.8,5.4,3,,2017-02-27T06:56:27,2017-02-27T17:41:49,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
58,"Coventry, England, United Kingdom",2017-02-28,6,0.7,3.6,3.2,-2.3,0.3,2.4,92,2.957,100,12.5,"rain,snow",0,0.7,61.2,26.1,249.3,986.6,57.3,17.1,71.4,6.1,3,,2017-02-28T06:54:15,2017-02-28T17:43:40,0.07,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
59,"Coventry, England, United Kingdom",2017-03-01,8.1,2.1,5.5,6.1,-0.4,3,3.1,85.1,4.502,100,4.17,rain,0,0.2,68.4,23.6,245.1,996.7,61.4,19.7,82.3,6.9,3,,2017-03-01T06:52:02,2017-03-01T17:45:30,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03529099999,EGBB,03647099999,03534099999,03544099999"
60,"Coventry, England, United Kingdom",2017-03-02,9.7,4.7,6.5,6.7,-0.3,3,1.2,70,3.893,100,4.17,rain,0,0.3,66.3,32.2,262.1,1005.7,54.3,20.2,103,9,4,,2017-03-02T06:49:48,2017-03-02T17:47:20,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03529099999,EGBB,03647099999,03534099999,03544099999"
61,"Coventry, England, United Kingdom",2017-03-03,9.1,3.7,6.4,7,1.1,3.7,5.9,96.8,6.077,100,4.17,rain,0,0,40.7,22.7,146.7,997.1,79.8,10.6,17,1.5,1,,2017-03-03T06:47:33,2017-03-03T17:49:09,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03529099999,EGBB,03647099999,03534099999,03544099999"
62,"Coventry, England, United Kingdom",2017-03-04,10.2,4.5,7.3,10.2,2.6,5.2,4.9,85.4,3.214,100,8.33,rain,0,0,55.4,21.9,191.9,987.2,69.5,19.1,100.4,8.6,4,,2017-03-04T06:45:18,2017-03-04T17:50:58,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03534099999,03544099999"
63,"Coventry, England, United Kingdom",2017-03-05,8.4,4.1,5.7,5.6,-0.4,2.3,3.8,87.6,5.641,100,8.33,rain,0,0,63,27.5,243.4,989,70,19.5,69.2,6.1,4,,2017-03-05T06:43:03,2017-03-05T17:52:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
64,"Coventry, England, United Kingdom",2017-03-06,9.7,0.9,5.9,7.2,-0.5,3.6,2.5,80,1.916,100,4.17,rain,0,0,44.3,21.4,293.9,1004.1,38.5,22.8,116.5,10.1,5,,2017-03-06T06:40:46,2017-03-06T17:54:36,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
65,"Coventry, England, United Kingdom",2017-03-07,9.9,3.1,6.3,8.3,0.1,3.9,2.6,78.8,0.545,100,8.33,rain,0,0,43.9,19,240.5,1015.3,62.7,26,97.4,8.5,4,,2017-03-07T06:38:30,2017-03-07T17:56:25,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
66,"Coventry, England, United Kingdom",2017-03-08,12.5,6.8,9.7,12.5,3.7,8.7,7.4,86.3,1.633,100,8.33,rain,0,0,45.4,18.9,239,1010.9,70.8,24.6,78.6,6.8,4,,2017-03-08T06:36:12,2017-03-08T17:58:13,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03529099999,EGBB,03647099999,03535099999,03534099999,03544099999"
